comment_id,teks_komentar,teks_preprocessed,jumlah_duplikat_teks,is_spam_candidate,tanggal_komentar,username,post_tanggal,sumber,Label_Sentimen,teks_bersih
18580206607052472,"@official.kpk lu ga mau usut ini instansi? Segala semir sepatu 1,5 Milyar. Nyemir sepatu apa nyemir senayan?",kpk usut instansi segala semir sepatu milyar nyemir sepatu nyemir senayan,1,False,2026-04-18 15:50:56+00:00,rendy_tama_pratama,2026-04-17,IG @badangizinasional.ri,Kontra,kpk kamu tidak mau usut ini instansi segala semir sepatu milyar nyemir sepatu apa nyemir senayan
17924693631282968,Demo ke Bgn bang,demo badan gizi nasional bang,1,False,2026-04-18 15:46:14+00:00,irfanseptian71,2026-04-17,IG @badangizinasional.ri,Kontra,demo ke badan gizi nasional bang
17964644784051385,@rayjanson @kadeechuandra caerrr caeeerrrr caerrrrrr,caerrr caeeerrrr caerrrrrr,1,False,2026-04-18 15:40:27+00:00,michaelrubennnn,2026-04-17,IG @badangizinasional.ri,Kontra,caerrr caeeerrrr caerrrrrr
17885439711475774,"bang bobin yth, mbg memang bukan ide yang salah, tapi dari pemilihan kepala bgn nya yg seorang ahli serangga itu saja sudah tidak bisa masuk ke akal",bang bobin yth makan gizi gratis memang ide salah tapi pilih kepala badan gizi nasional orang ahli serangga masuk akal,1,False,2026-04-18 15:40:07+00:00,renaldleea,2026-04-17,IG @badangizinasional.ri,Kontra,bang bobin yth makan bergizi gratis memang bukan ide yang salah tapi dari pemilihan kepala badan gizi nasional nya yang seorang ahli serangga itu saja sudah tidak bisa masuk ke akal
17921725554337209,BOBON UNTUK KEPALA BGN 🔥🔥🔥,bobon kepala badan gizi nasional,1,False,2026-04-18 15:39:13+00:00,glenn_tunas,2026-04-17,IG @badangizinasional.ri,Pro,bobon untuk kepala badan gizi nasional
18102322885983813,"Kalo bukan bisnis, coba itu yang kerja, yang ngelola pada gak nerima duit, mau gak? Cuma dikasih bahan mentah, terus matengin dan distribusiin, tanpa bayaran? Kalo semuanya mau, baru gua dukung MBG!!!",bisnis kerja ngelola nerima uang kasih bahan mentah matengin distribusiin tanpa bayar semua baru dukung makan gizi gratis,1,False,2026-04-18 15:38:14+00:00,malik.syw,2026-04-17,IG @badangizinasional.ri,Kontra,kalau bukan bisnis coba itu yang kerja yang ngelola pada tidak nerima uang mau tidak hanya dikasih bahan mentah terus matengin dan distribusiin tanpa bayaran kalau semuanya mau baru saya dukung makan bergizi gratis
18105144313924772,MBG program paling banyak mudorot nya di serah nasional😢,makan gizi gratis program paling mudorot serah nasional,1,False,2026-04-18 15:28:45+00:00,leabhar.bookshop,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis program paling banyak mudorot nya di serah nasional
17936324178206601,Udh jd buzzer euyy hebattt skrg yaa😂😂😂,buzzer euyy hebattt yaa,1,False,2026-04-18 15:26:43+00:00,rizki_pratama306,2026-04-17,IG @badangizinasional.ri,Kontra,sudah jadi buzzer euyy hebattt sekarang yaa
18040282757784826,Sehat sehat mas Panjang umur murah rejekiii,sehat sehat mas panjang umur murah rejekiii,1,False,2026-04-18 15:20:59+00:00,denn14__,2026-04-17,IG @badangizinasional.ri,Pro,sehat sehat mas panjang umur murah rejekiii
18113815162753497,Saldo nambah nich,saldo nambah nich,1,False,2026-04-18 15:17:16+00:00,pupung_pluviophile,2026-04-17,IG @badangizinasional.ri,Kontra,saldo nambah nich
18132971476562230,Udah kebaca penci YouTube 🤣,baca penci youtube,1,False,2026-04-18 15:17:02+00:00,ary_tapai15,2026-04-17,IG @badangizinasional.ri,Kontra,sudah kebaca penci youtube
18335238250216642,Membangun kesan yang baik - tapi sayang dirusak oleh fakta dilapangan 😂 ( 1 narasi akan merubah? Perbaiki dulu jutaan masalah tuh),bangun kesan tapi sayang rusak fakta lapang narasi rubah baik juta masalah,1,False,2026-04-18 15:06:32+00:00,hafs031,2026-04-17,IG @badangizinasional.ri,Kontra,membangun kesan yang baik tapi sayang dirusak oleh fakta dilapangan narasi akan merubah perbaiki dulu jutaan masalah itu
18110985025836692,Yang di kontenin emnk bagus2 tapi klo udah di lapangan menu mbg nya tidak memenuhi standar kelayakan gizi 😢,kontenin emnk bagus tapi lapang menu makan gizi gratis penuh standar layak gizi,1,False,2026-04-18 15:06:03+00:00,dodi.jun,2026-04-17,IG @badangizinasional.ri,Kontra,yang di kontenin emnk bagus tapi kalau sudah di lapangan menu makan bergizi gratis nya tidak memenuhi standar kelayakan gizi
18080072129418342,"Keren mas 👏 patut di lanjutkan program baik MBG.. ☺..,............. Bismillah stafsus minimal dirut gpp🤣",keren mas patut lanjut program makan gizi gratis bismillah stafsus minimal dirut gpp,1,False,2026-04-18 15:03:07+00:00,iqodul,2026-04-17,IG @badangizinasional.ri,Kontra,keren mas patut di lanjutkan program baik makan bergizi gratis bismillah stafsus minimal dirut gpp
18018346445666448,"Ijin unfollow, penjilat juga rupanya lo bon. 😢",ijin unfollow jilat rupa bon,1,False,2026-04-18 15:01:05+00:00,husinwidjaya,2026-04-17,IG @badangizinasional.ri,Kontra,ijin unfollow penjilat juga rupanya kamu bon
17858592801593959,Kenapa gak nyontoh konsep MBG ala Malaysia (RMT) bang ? targetnya hanya untuk yang kurang mampu & yang masak itu pihak kantin. Dengan begitu anggaran gak terlalu bengkak dan kualitas makanan pun lebih fresh,kenapa nyontoh konsep makan gizi gratis ala malaysia rmt bang target kurang mampu masak pihak kantin anggar terlalu bengkak kualitas makan fresh,1,False,2026-04-18 14:56:00+00:00,salman_alparisi_31,2026-04-17,IG @badangizinasional.ri,Kontra,kenapa tidak nyontoh konsep makan bergizi gratis ala malaysia rmt bang targetnya hanya untuk yang kurang mampu yang masak itu pihak kantin dengan begitu anggaran tidak terlalu bengkak dan kualitas makanan pun lebih fresh
18118955224564689,Mantap kk bobon,mantap kk bobon,1,False,2026-04-18 14:53:26+00:00,kang_iman_85,2026-04-17,IG @badangizinasional.ri,Pro,mantap kk bobon
17934585690230963,MBG ITU TAI,makan gizi gratis tai,1,False,2026-04-18 14:52:51+00:00,kuclokcok_,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis itu tai
18040864157785015,ditunggu azab pedihnya untuk kalian,tunggu azab pedih,1,False,2026-04-18 14:37:39+00:00,buboscan,2026-04-17,IG @badangizinasional.ri,Kontra,ditunggu azab pedihnya untuk kalian
17956539840119343,Kerennn sii harus nya kaya ginii👏,kerennn sii kaya ginii,1,False,2026-04-18 14:35:40+00:00,fitri_apriani31,2026-04-17,IG @badangizinasional.ri,Pro,kerennn sii harus nya kaya ginii
18093944516232347,Akan MBG pada waktunya. Endors berapa M nih..?,makan gizi gratis waktu endors berapa,1,False,2026-04-18 14:32:30+00:00,katakataberbicara,2026-04-17,IG @badangizinasional.ri,Kontra,akan makan bergizi gratis pada waktunya endors berapa m ini
18310342279302218,Menu yang dibuat bagusan superindo 10.000,menu buat bagus superindo,1,False,2026-04-18 14:31:49+00:00,man_05x,2026-04-17,IG @badangizinasional.ri,Kontra,menu yang dibuat bagusan superindo
18098832839037965,Dampak lain harga melambung 👏,dampak harga lambung,1,False,2026-04-18 14:30:43+00:00,niikenrest,2026-04-17,IG @badangizinasional.ri,Kontra,dampak lain harga melambung
17988651362966717,Gak bahaya tah terlalu transparan begini. 🤣,bahaya tah terlalu transparan,1,False,2026-04-18 14:11:42+00:00,akiles7711,2026-04-17,IG @badangizinasional.ri,Netral,tidak bahaya tah terlalu transparan begini
18127730599589663,Dapat pesanan  brp bro ? 😂🤣,dapat pesan berapa bro,1,False,2026-04-18 14:08:14+00:00,bsepanto,2026-04-17,IG @badangizinasional.ri,Kontra,dapat pesanan berapa bro
17956743645095433,"UMKM sekitar jeblok, dampak nya lebih mengerikan😂",umkm sekitar jeblok dampak keri,1,False,2026-04-18 14:04:49+00:00,yutreesport,2026-04-17,IG @badangizinasional.ri,Kontra,umkm sekitar jeblok dampak nya lebih mengerikan
18100617745796273,Jilat trosssssssssss🔥🔥🔥🔥,jilat trosssssssssss,1,False,2026-04-18 14:04:30+00:00,egamaulana99,2026-04-17,IG @badangizinasional.ri,Kontra,jilat trosssssssssss
18105106508509249,Udah keterima di instansi mana broww??,terima instansi mana broww,1,False,2026-04-18 13:57:59+00:00,adee_trie,2026-04-17,IG @badangizinasional.ri,Kontra,sudah keterima di instansi mana broww
18037191920590391,Kalau masak Koh @bobonsantoso ya Layak MBG. 🔥 Tapi buat yg lain SPPGnya masih di Ragukan. Kalau masalah Investasi saya lebih setuju Investasi ke Pendidikan yang harusnya lebih besar bukan ke Gizi anak. Anak di jamin Orang Tuanya. Pendidikan Sekolah dan Kesejahteraan Gurunya hanya bisa di Zamin Negara. 🙏🏻😁,masak koh layak makan gizi gratis tapi sppgnya ragu masalah investasi tuju investasi didik harus besar gizi anak anak jamin orang tua didik sekolah sejahtera guru zamin negara,1,False,2026-04-18 13:53:59+00:00,anggayudha0606,2026-04-17,IG @badangizinasional.ri,Kontra,kalau masak koh ya layak makan bergizi gratis tapi untuk yang lain sppgnya masih di ragukan kalau masalah investasi saya lebih setuju investasi ke pendidikan yang harusnya lebih besar bukan ke gizi anak anak di jamin orang tuanya pendidikan sekolah dan kesejahteraan gurunya hanya bisa di zamin negara
17909279811199290,"Ttp aja bang program nya salah ... udh tau banyak yg keracunan .. banyak kecelakaan karna mobil mbg ttp aja berjalan tuh program .trus gada evaluasi yg lebih baik , anggaran pembelian yg sbnrnya ga penting .kaya molis lah ,kaos kaki lah semir sepatu lah ... se andai nya anggaran nya masuk ke",ttp bang program salah racun celaka mobil makan gizi gratis ttp jalan program gada evaluasi anggar beli sbnrnya penting kaya mol kaos kaki semir sepatu se andai anggar masuk,1,False,2026-04-18 13:51:14+00:00,johannining07,2026-04-17,IG @badangizinasional.ri,Kontra,ttp saja bang program nya salah sudah tau banyak yang keracunan banyak kecelakaan karena mobil makan bergizi gratis ttp saja berjalan itu program terus gada evaluasi yang lebih baik anggaran pembelian yang sbnrnya tidak penting kaya molis lah kaos kaki lah semir sepatu lah se andai nya anggaran nya masuk ke
18388294537085249,Habis bertanya di tiktok tentang susu tango. Malah disuruh lihat sini susu ini di pakai dan promosikan. Susu tango dengan kandungan padatan susu 8% apakah setara dngn susu full cream 100% susu murni? Krn ini menjadi bentuk protes dr walimurid kami.,habis tanya tiktok susu tango malah suruh lihat susu pakai promosi susu tango kandung padat susu apakah tara dngn susu full cream susu murni bentuk protes walimurid,1,False,2026-04-18 13:48:08+00:00,masniya,2026-04-17,IG @badangizinasional.ri,Kontra,habis bertanya di tiktok tentang susu tango malah disuruh lihat sini susu ini di pakai dan promosikan susu tango dengan kandungan padatan susu apakah setara dngn susu full cream susu murni karena ini menjadi bentuk protes dari walimurid kami
18579080842026377,"Kalau menu begini, iya ini baru bener disebut MBG ,,,,, lah yg terjadi di dunia nyata NGGA GITU BANG BOBON @bobonsantoso 😂",menu iya baru sebut makan gizi gratis dunia nyata bang bobon,1,False,2026-04-18 13:48:04+00:00,idlannita5,2026-04-17,IG @badangizinasional.ri,Kontra,kalau menu begini iya ini baru bener disebut makan bergizi gratis lah yang terjadi di dunia nyata tidak begitu bang bobon
17910624843381627,"Ank2 gw dr pertama blm pernah dpt menu pake daging sapi..paling mentok tahu, tempe, telor, ayam fillet, dori fillet 😁",anak pertama dapat menu pakai daging sapipaling mentok tempe telor ayam fillet dor fillet,1,False,2026-04-18 13:40:15+00:00,1234648490_,2026-04-17,IG @badangizinasional.ri,Kontra,anak saya dari pertama belum pernah dapat menu pakai daging sapipaling mentok tahu tempe telor ayam fillet dori fillet
17882381013541429,4 sehat 5 sempurna? Udh jadul bgt itumah om. Masa itu pihak BGN gak tau sih pedoman gizi udh bukan 4 sehat 5 sempurna lagi? Haduh jgn2 mereka gatau tentang gizi tuh,sehat sempurna jadul itumah om masa pihak badan gizi nasional pedoman gizi sehat sempurna haduh gatau gizi,1,False,2026-04-18 13:36:23+00:00,azzzahra.ty,2026-04-17,IG @badangizinasional.ri,Kontra,sehat sempurna sudah jadul banget itumah om masa itu pihak badan gizi nasional tidak tau sih pedoman gizi sudah bukan sehat sempurna lagi haduh jangan mereka gatau tentang gizi itu
17957469840113633,"Semoga dapet kursi menteri yooo bangg, biasanya gitu kalo penjilat kan😂😂",moga dapet kursi menteri yooo bangg biasa jilat,1,False,2026-04-18 13:35:30+00:00,risman_ard.99,2026-04-17,IG @badangizinasional.ri,Kontra,semoga dapet kursi menteri yooo bangg biasanya begitu kalau penjilat kan
18003947846872919,"MBG nya yg gak guna ,buang"" duit bangg",makan gizi gratis guna buang uang bangg,1,False,2026-04-18 13:34:51+00:00,wiliyan_ardiansyah,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis nya yang tidak guna buang uang bangg
18104768170935292,"Nah MBG yang bener begini, masak langsung disekolah, libatin orang tua dan Guru, menunya udah pasti bergizi.",makan gizi gratis masak langsung seko libatin orang tua guru menu pasti gizi,1,False,2026-04-18 13:26:30+00:00,ah_abdillah,2026-04-17,IG @badangizinasional.ri,Kontra,nah makan bergizi gratis yang bener begini masak langsung disekolah libatin orang tua dan guru menunya sudah pasti bergizi
17957161817948551,"Sekarang udah bukan era 4 sehat 5 sempurna, tapi sudah masuk ke era Isi Piringku",era sehat sempurna tapi masuk era isi piring,1,False,2026-04-18 13:21:49+00:00,japrii107,2026-04-17,IG @badangizinasional.ri,Netral,sekarang sudah bukan era sehat sempurna tapi sudah masuk ke era isi piringku
18122393833553335,Buzer 😂 ingat bobon begitu balik modal 20× lipat,buzer ingat bobon balik modal lipat,1,False,2026-04-18 13:20:32+00:00,hms_h19,2026-04-17,IG @badangizinasional.ri,Kontra,buzer ingat bobon begitu balik modal lipat
17935457223213712,Konten aja,,1,False,2026-04-18 13:18:49+00:00,dimasnurdiansyah4,2026-04-17,IG @badangizinasional.ri,Kontra,
18096960562842875,Itu bapak nyaa gendut banget,bapak nyaa gendut,1,False,2026-04-18 13:16:57+00:00,m.saufiantsauri,2026-04-17,IG @badangizinasional.ri,Netral,itu bapak nyaa gendut banget
18099486899088827,"kualitas gizi apaan bro, belatung nya yang berkualitas 🗿",kualitas gizi apa bro belatung kualitas,1,False,2026-04-18 13:11:39+00:00,aath.2002_,2026-04-17,IG @badangizinasional.ri,Kontra,kualitas gizi apaan bro belatung nya yang berkualitas
17869702329607225,Yang bener itu yg masak MBG itu dari pihak kantin sekolahan ajah bosss.. bukan sppg yg rawan di korupsi dan masak makanan nya asal2an..🤕,masak makan gizi gratis pihak kantin sekolah ajah bosss sppg rawan korupsi masak makan asal,1,False,2026-04-18 13:07:28+00:00,masmisterben,2026-04-17,IG @badangizinasional.ri,Kontra,yang bener itu yang masak makan bergizi gratis itu dari pihak kantin sekolahan ajah bosss bukan sppg yang rawan di korupsi dan masak makanan nya asalan
18421246711135037,Hdehh komennya,hdehh komennya,1,False,2026-04-18 13:06:21+00:00,the_little_jaa,2026-04-17,IG @badangizinasional.ri,Netral,hdehh komennya
18112822540773996,"di kasih gratis masih komplen , 😵‍💫😵‍💫😵‍💫",kasih gratis komplen,1,False,2026-04-18 13:04:54+00:00,exol1741,2026-04-17,IG @badangizinasional.ri,Pro,di kasih gratis masih komplen
18096512362878803,"Ini jelas , higienis bergizi dijamin anak bangsa sehat & subur klw bobon yg kelolah semua nya",jelas higienis gizi jamin anak bangsa sehat subur klw bobon kelolah,1,False,2026-04-18 13:03:41+00:00,yusri210391,2026-04-17,IG @badangizinasional.ri,Pro,ini jelas higienis bergizi dijamin anak bangsa sehat subur klw bobon yang kelolah semua nya
18106771756721290,Bg. Bs g sih bg Bobonsantoso dicopy perbanyak aja. Biar sppgny ad bg bobon,bg bg bobonsantoso dicopy banyak biar sppgny ad bg bobon,1,False,2026-04-18 13:02:52+00:00,agung_didik_sinugroho,2026-04-17,IG @badangizinasional.ri,Pro,bg bisa tidak sih bg bobonsantoso dicopy perbanyak saja biar sppgny ad bg bobon
18098788747988239,Caer gannnn,caer gannnn,1,False,2026-04-18 13:01:17+00:00,muhammadsaipulramadhan,2026-04-17,IG @badangizinasional.ri,Kontra,caer gannnn
18570632554010763,Seluruh sppg boleh lah sama bang bobon 😂,seluruh sppg boleh bang bobon,1,False,2026-04-18 12:53:57+00:00,fitri03_j,2026-04-17,IG @badangizinasional.ri,Pro,seluruh sppg boleh lah sama bang bobon
18580183021053288,Oknum cuma beberapa ini hampirrr smua pak,oknum hampirrr,1,False,2026-04-18 12:52:33+00:00,florencebeautystudio.id,2026-04-17,IG @badangizinasional.ri,Kontra,oknum hanya beberapa ini hampirrr semua pak
17866355151670864,Nah ini baru bagus masaknya di sekolah. Jd makanannya masih fresh,baru bagus masak sekolah makan fresh,1,False,2026-04-18 12:49:50+00:00,syarifcananda,2026-04-17,IG @badangizinasional.ri,Pro,nah ini baru bagus masaknya di sekolah jadi makanannya masih fresh
18096494696041497,"Mbg ini kayaknya buat memuluskan program rencana 2periode spertinya, ibarat nanem benih ntar dipetik tapi ada jasa balas budi😁",makan gizi gratis kayak mulus program rencana periode spertinya ibarat nanem benih ntar petik tapi jasa balas budi,1,False,2026-04-18 12:46:16+00:00,permanagalih08,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis ini kayaknya untuk memuluskan program rencana periode spertinya ibarat nanem benih ntar dipetik tapi ada jasa balas budi
18112774786802758,@ikandorang_id Ikan Dorang ❤️,ikan dorang,1,False,2026-04-18 12:44:24+00:00,andysipsip,2026-04-17,IG @badangizinasional.ri,Netral,ikan dorang
17989582871961390,Make MBG Great Again + MBG First 🙃,make makan gizi gratis great again makan gizi gratis first,1,False,2026-04-18 12:41:47+00:00,dlwnrya,2026-04-17,IG @badangizinasional.ri,Kontra,make makan bergizi gratis great again makan bergizi gratis first
17894708352311120,halah hapus aja MBG nya:(,halah hapus makan gizi gratis,1,False,2026-04-18 12:35:31+00:00,kidsace_,2026-04-17,IG @badangizinasional.ri,Kontra,halah hapus saja makan bergizi gratis nya
18078264773409237,Sebernya gue gk mempermasalahkan MBG... Tapi kenapa ini pemimpin MBG si Dadan Barkadan botak... Dia nganggarin yang aneh aneh.. Seperti sepeda motor listrik dan  kaos kaki dan anggaran lain yg gk masuk akal ... Coba kalo mbg fokus ajja ke makanan dan gizi... Perbaiki menu dan penyajian.. Usahakan pegawai tepat waktu.. Anda juga kan digaji... Harus bertanggung jawab,sebernya masalah makan gizi gratis tapi kenapa pimpin makan gizi gratis si dad barkadan botak nganggarin aneh aneh sepeda motor listrik kaos kaki anggar masuk akal makan gizi gratis fokus ajja makan gizi baik menu saji usaha pegawai tepat waktu gaji tanggung jawab,1,False,2026-04-18 12:33:52+00:00,rafif_nurhakim,2026-04-17,IG @badangizinasional.ri,Kontra,sebernya saya tidak mempermasalahkan makan bergizi gratis tapi kenapa ini pemimpin makan bergizi gratis si dadan barkadan botak dia nganggarin yang aneh aneh seperti sepeda motor listrik dan kaos kaki dan anggaran lain yang tidak masuk akal coba kalau makan bergizi gratis fokus ajja ke makanan dan gizi perbaiki menu dan penyajian usahakan pegawai tepat waktu anda juga kan digaji harus bertanggung jawab
17877794985561913,Pajak gue digunakan cuman buat bayar orang gak jelas kayak gini,pajak guna cuman bayar orang jelas kayak gin,1,False,2026-04-18 12:28:15+00:00,mydiary09_,2026-04-17,IG @badangizinasional.ri,Kontra,pajak saya digunakan cuman untuk bayar orang tidak jelas kayak gini
18074234738228299,"Mbg tai sppg tai. Gw lebih kasian ke guru honor yg gaji nya ga masuk akal. Jelas"" peran guru sangat penting buat kemajuan anak"" bangsa.",makan gizi gratis tai sppg tai kasi guru honor gaji masuk akal jelas peran guru penting maju anak bangsa,1,False,2026-04-18 12:27:42+00:00,andri_dell17,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis tai sppg tai saya lebih kasian ke guru honor yang gaji nya tidak masuk akal jelas peran guru sangat penting untuk kemajuan anak bangsa
18089358119586031,"MBG bisnis , ladang korupsi dan BUKAN MAKANAN BERGIZI TAPI SAMPAH...",makan gizi gratis bisnis ladang korupsi makan gizi tapi sampah,1,False,2026-04-18 12:26:22+00:00,muhammar_nasution,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis bisnis ladang korupsi dan bukan makanan bergizi tapi sampah
18112518379754756,semoga kedepan nya mbg bisa seperti ini menu nya..,moga depan makan gizi gratis menu,1,False,2026-04-18 12:25:41+00:00,dangrajo28,2026-04-17,IG @badangizinasional.ri,Kontra,semoga kedepan nya makan bergizi gratis bisa seperti ini menu nya
18093061703585330,"Wajar si bobon promosoiin, mbg lah wong pemilihan kemaren ae jelas² 02",wajar si bobon promosoiin makan gizi gratis wong pilih kemaren ae jelas,1,False,2026-04-18 12:25:21+00:00,dwiarsanaaa,2026-04-17,IG @badangizinasional.ri,Kontra,wajar si bobon promosoiin makan bergizi gratis lah wong pemilihan kemaren ae jelas
17950673970134308,Kalau ini mah baru MBG……,mah baru makan gizi gratis,1,False,2026-04-18 12:24:59+00:00,pajriindrasaputra18,2026-04-17,IG @badangizinasional.ri,Kontra,kalau ini mah baru makan bergizi gratis
18372181729163143,Mending hapus bang konten ini ga bagus,mending hapus bang konten bagus,1,False,2026-04-18 12:24:11+00:00,mhmmd.maulidii,2026-04-17,IG @badangizinasional.ri,Kontra,mending hapus bang konten ini tidak bagus
18059076332470747,Kali ini akungga rispek dengan konten mu bon...,kali akungga rispek konten mu bon,1,False,2026-04-18 12:22:40+00:00,zaenal_nwh96,2026-04-17,IG @badangizinasional.ri,Kontra,kali ini akungga rispek dengan konten mu bon
17989126295958760,"Lebih baik bang bobon yg jdi kepala MBG dri pda yg goyang"" 6jt perhari🤣",bang bobon kepala makan gizi gratis dri pda goyang jt hari,1,False,2026-04-18 12:21:10+00:00,yudha_empra07,2026-04-17,IG @badangizinasional.ri,Kontra,lebih baik bang bobon yang jadi kepala makan bergizi gratis dri pda yang goyang jt perhari
17956855500113099,"MBG itu yang harus diubah system nya, kalau kalian bilang membuat orang berduit kaya ya emang fakta karena perlu modal. TAPI, Masyarakat kecil dan menengah pun secara tidak langsung ya kebagian ko berkah nya bagi yang tadinya nganggur jadi kerja.",makan gizi gratis ubah system bilang buat orang duit kaya memang fakta modal tapi masyarakat kecil tengah cara langsung bagi ko berkah tadi nganggur kerja,1,False,2026-04-18 12:14:23+00:00,wildansep08,2026-04-17,IG @badangizinasional.ri,Kontra,makan bergizi gratis itu yang harus diubah system nya kalau kalian bilang membuat orang berduit kaya ya memang fakta karena perlu modal tapi masyarakat kecil dan menengah pun secara tidak langsung ya kebagian ko berkah nya bagi yang tadinya nganggur jadi kerja
18061762349422892,"Seharusnya gini ga sih, SPPG buka di sekolah, renovasi sekolah karna sekolah ada kantin, kenapa ga di renov aja sekolah supaya masak, dan pengelolaan disekolah seperti ala ala pabrik, bisa tuh menyerap warga sekitar sekolah, sekaligus pembinaan UMKM sekitar sekolah, agar rata, tidak ada oknum yang bandel. Kan udah studi banding. Yagasi bang @bobonsantoso",harus gin sppg buka sekolah renovasi sekolah sekolah kantin kenapa renov sekolah masak kelola seko ala ala pabrik serap warga sekitar sekolah sekaligus bina umkm sekitar sekolah oknum bandel studi banding yagasi bang,1,False,2026-04-18 12:14:13+00:00,fadillsam,2026-04-17,IG @badangizinasional.ri,Pro,seharusnya gini tidak sih sppg buka di sekolah renovasi sekolah karena sekolah ada kantin kenapa tidak di renov saja sekolah supaya masak dan pengelolaan disekolah seperti ala ala pabrik bisa itu menyerap warga sekitar sekolah sekaligus pembinaan umkm sekitar sekolah agar rata tidak ada oknum yang bandel kan sudah studi banding yagasi bang
17968385430046692,Jilat terus tu bokong kadut wowo😂,jilat bokong kadut wowo,1,False,2026-04-18 12:13:00+00:00,ohmy.goodsss,2026-04-17,IG @badangizinasional.ri,Kontra,jilat terus itu bokong kadut wowo
18181285831379224,"Bang, itu bukan susu",bang susu,1,False,2026-04-18 12:12:52+00:00,ahyartofa,2026-04-17,IG @badangizinasional.ri,Kontra,bang itu bukan susu
18108871129852064,"Jadi udah masak di berapa SPPG mas @bobonsantoso ? Kan masalahnya ga cuman di penyaluran dananya, tp transparansi tiap SPPGnya. Situ ada SPPG ngasih lele mentah bwt box maksi emang apa bergizinya? Ada juga yg ckup ngasih snack2 and minum sachet gimana? Lu tuh insensitif banget (ohya kan buzzer). Coba ngobrol tuh sama @drtanshotyen daripada bkin PROPAGANDA kyak gini. Lu tau jga kan dari milyaran yg turun ke SPPG, biaya makanannya berapa?",masak berapa sppg mas masalah cuman salur dana tapi transparansi sppgnya sppg ngasih lele mentah bwt box maksi memang gizi ckup ngasih snack and minum sachet insensitif ohya buzzer ngobrol bkin propaganda kyak gin milyaran turun sppg biaya makan berapa,1,False,2026-04-18 12:11:32+00:00,raffmnsyah,2026-04-17,IG @badangizinasional.ri,Kontra,jadi sudah masak di berapa sppg mas kan masalahnya tidak cuman di penyaluran dananya tapi transparansi tiap sppgnya situ ada sppg ngasih lele mentah bwt box maksi memang apa bergizinya ada juga yang ckup ngasih snack and minum sachet bagaimana kamu itu insensitif banget ohya kan buzzer coba ngobrol itu sama daripada bkin propaganda kyak gini kamu tau juga kan dari milyaran yang turun ke sppg biaya makanannya berapa
18096807248117321,"Apa kaitannya sepatu, sikat untuk gizi? Biar masaknya jadi semangat ya??????",kait sepatu sikat gizi biar masak semangat,1,False,2026-04-18 12:09:18+00:00,thiaummuunaisah,2026-04-17,IG @badangizinasional.ri,Kontra,apa kaitannya sepatu sikat untuk gizi biar masaknya jadi semangat ya
18154284118458112,Penjilat wowo,jilat wowo,1,False,2026-04-18 12:07:00+00:00,iwanrizkim,2026-04-17,IG @badangizinasional.ri,Kontra,penjilat wowo
17968133910051424,Makan tuh kaos kaki 6 miliar,makan kaos kaki miliar,1,False,2026-04-18 12:06:45+00:00,fiqri_san,2026-04-17,IG @badangizinasional.ri,Kontra,makan itu kaos kaki miliar
17986216205989582,Padahal pak @prabowo @bobonsantoso aja jadiin kepala bgn.. buka pak botak @dadan yg ahli serangga itu.. yakin dah ga bakal ada masalah,padahal jadiin kepala badan gizi nasional buka botak ahli serangga yakin bakal masalah,1,False,2026-04-18 12:03:19+00:00,madmussl,2026-04-17,IG @badangizinasional.ri,Kontra,padahal pak saja jadiin kepala badan gizi nasional buka pak botak yang ahli serangga itu yakin sudah tidak bakal ada masalah
17880874647554193,bobon jadi tameng KEPALSUAN!!,bobon tameng palsu,1,False,2026-04-18 12:02:42+00:00,pusatkainbatik_pekalongan,2026-04-17,IG @badangizinasional.ri,Kontra,bobon jadi tameng kepalsuan
18101591092981568,hama negara,hama negara,1,False,2026-04-18 12:00:01+00:00,diqsatir,2026-04-17,IG @badangizinasional.ri,Kontra,hama negara
17859670995685033,Oknum nya se-Indonesia 😂😂😂😂dari kepala bgn sampai sppg😂😂,oknum indonesia kepala badan gizi nasional sppg,1,False,2026-04-18 11:57:35+00:00,gecko_d.97,2026-04-17,IG @badangizinasional.ri,Kontra,oknum nya seindonesia dari kepala badan gizi nasional sampai sppg
17909979816379221,"ini yg direkam, yg disekolah ditanya daging aja ragu jawabnya🤣",rekam seko tanya daging ragu jawab,1,False,2026-04-18 11:57:20+00:00,danil_akbar12,2026-04-17,IG @badangizinasional.ri,Kontra,ini yang direkam yang disekolah ditanya daging saja ragu jawabnya
18096928556045277,THE REAL 1 SAPI 1 SPPG🔥,the real sapi sppg,1,False,2026-04-18 11:55:29+00:00,zahirrasyid19,2026-04-17,IG @badangizinasional.ri,Kontra,the real sapi sppg
18073055891272017,Klen ada otak gk sih??,klen otak,1,False,2026-04-18 11:54:40+00:00,mbudisatriabb,2026-04-17,IG @badangizinasional.ri,Kontra,klen ada otak tidak sih
